ID,Tweet_ID,Isi_Tweet,Date,Aplikasi,Lokasi User,Source,Topic,Sentimen,Remark
,,meremehkan,,,,dictionary,vocabulary,-1,
,,merencanakan,,,,dictionary,vocabulary,-1,
,,merendahkan,,,,dictionary,vocabulary,-1,
,,merendahkan martabat,,,,dictionary,vocabulary,-1,
,,merengek,,,,dictionary,vocabulary,-1,
,,merenung,,,,dictionary,vocabulary,-1,
,,merepet,,,,dictionary,vocabulary,-1,
,,meresahkan,,,,dictionary,vocabulary,-1,
,,meretas,,,,dictionary,vocabulary,-1,
,,merinding,,,,dictionary,vocabulary,-1,
,,meringis,,,,dictionary,vocabulary,-1,
,,merobek,,,,dictionary,vocabulary,-1,
,,merokok,,,,dictionary,vocabulary,-1,
,,merongrong,,,,dictionary,vocabulary,-1,
,,merosot,,,,dictionary,vocabulary,-1,
,,merugikan,,,,dictionary,vocabulary,-1,
,,merusak,,,,dictionary,vocabulary,-1,
,,merusak akhlak,,,,dictionary,vocabulary,-1,
,,merusak bentuk,,,,dictionary,vocabulary,-1,
,,merusakkan,,,,dictionary,vocabulary,-1,
,,mewah,,,,dictionary,vocabulary,-1,
,,meyakinkan,,,,dictionary,vocabulary,-1,
,,mimpi buruk,,,,dictionary,vocabulary,-1,
,,miring,,,,dictionary,vocabulary,-1,
,,misinformasi,,,,dictionary,vocabulary,-1,
,,miskin,,,,dictionary,vocabulary,-1,
,,misteri,,,,dictionary,vocabulary,-1,
,,misterius,,,,dictionary,vocabulary,-1,
,,mitos,,,,dictionary,vocabulary,-1,
,,momok,,,,dictionary,vocabulary,-1,
,,mubazir,,,,dictionary,vocabulary,-1,
,,mudah terharu,,,,dictionary,vocabulary,-1,
,,mudah tersinggung,,,,dictionary,vocabulary,-1,
,,mudah tertipu,,,,dictionary,vocabulary,-1,
,,multi-polarisasi,,,,dictionary,vocabulary,-1,
,,munafik,,,,dictionary,vocabulary,-1,
,,mundur,,,,dictionary,vocabulary,-1,
,,mungil,,,,dictionary,vocabulary,-1,
,,mungkin,,,,dictionary,vocabulary,-1,
,,mungkir,,,,dictionary,vocabulary,-1,
,,muntah,,,,dictionary,vocabulary,-1,
,,muntahan,,,,dictionary,vocabulary,-1,
,,muntahan kebencian,,,,dictionary,vocabulary,-1,
,,murah,,,,dictionary,vocabulary,-1,
,,murahan,,,,dictionary,vocabulary,-1,
,,muram,,,,dictionary,vocabulary,-1,
,,murka,,,,dictionary,vocabulary,-1,
,,murtad,,,,dictionary,vocabulary,-1,
,,murung,,,,dictionary,vocabulary,-1,
,,muslihat,,,,dictionary,vocabulary,-1,
,,mustahil,,,,dictionary,vocabulary,-1,
,,musuh,,,,dictionary,vocabulary,-1,
,,nafsu berahi,,,,dictionary,vocabulary,-1,
,,nafsu berperang,,,,dictionary,vocabulary,-1,
,,naif,,,,dictionary,vocabulary,-1,
,,najis,,,,dictionary,vocabulary,-1,
,,nakal,,,,dictionary,vocabulary,-1,
,,ndeso,,,,dictionary,vocabulary,-1,
,,negatif,,,,dictionary,vocabulary,-1,
,,nekat,,,,dictionary,vocabulary,-1,
,,nenek,,,,dictionary,vocabulary,-1,
,,nepotisme,,,,dictionary,vocabulary,-1,
,,neraka,,,,dictionary,vocabulary,-1,
,,neurotik,,,,dictionary,vocabulary,-1,
,,ngambek,,,,dictionary,vocabulary,-1,
,,ngawur,,,,dictionary,vocabulary,-1,
,,ngelantur,,,,dictionary,vocabulary,-1,
,,ngeri,,,,dictionary,vocabulary,-1,
,,ngobrol,,,,dictionary,vocabulary,-1,
,,ngomel,,,,dictionary,vocabulary,-1,
,,noda,,,,dictionary,vocabulary,-1,
,,noda-noda,,,,dictionary,vocabulary,-1,
,,non-aktif,,,,dictionary,vocabulary,-1,
,,non-keyakinan,,,,dictionary,vocabulary,-1,
,,nyaring,,,,dictionary,vocabulary,-1,
,,nyengir,,,,dictionary,vocabulary,-1,
,,nyeri,,,,dictionary,vocabulary,-1,
,,nyinyir,,,,dictionary,vocabulary,-1,
,,nyonya,,,,dictionary,vocabulary,-1,
,,obat bius,,,,dictionary,vocabulary,-1,
,,obrolan,,,,dictionary,vocabulary,-1,
,,obsesif,,,,dictionary,vocabulary,-1,
,,obyek,,,,dictionary,vocabulary,-1,
,,ocehan,,,,dictionary,vocabulary,-1,
,,ogah-ogahan,,,,dictionary,vocabulary,-1,
,,omelan,,,,dictionary,vocabulary,-1,
,,omong kosong,,,,dictionary,vocabulary,-1,
,,oportunistik,,,,dictionary,vocabulary,-1,
,,oposisi,,,,dictionary,vocabulary,-1,
,,orak,,,,dictionary,vocabulary,-1,
,,orang asing,,,,dictionary,vocabulary,-1,
,,orang bodoh,,,,dictionary,vocabulary,-1,
,,orang buangan,,,,dictionary,vocabulary,-1,
,,orang canggung,,,,dictionary,vocabulary,-1,
,,orang celaka,,,,dictionary,vocabulary,-1,
,,orang dungu,,,,dictionary,vocabulary,-1,
,,orang fanatik,,,,dictionary,vocabulary,-1,
,,orang gila,,,,dictionary,vocabulary,-1,
,,orang ingkar,,,,dictionary,vocabulary,-1,
,,orang kikir,,,,dictionary,vocabulary,-1,
,,orang luar,,,,dictionary,vocabulary,-1,
,,orang membenci,,,,dictionary,vocabulary,-1,
,,orang miskin,,,,dictionary,vocabulary,-1,
,,otokrat,,,,dictionary,vocabulary,-1,
,,otokratis,,,,dictionary,vocabulary,-1,
,,otoriter,,,,dictionary,vocabulary,-1,
,,overakting,,,,dictionary,vocabulary,-1,
,,padat,,,,dictionary,vocabulary,-1,
,,pagar,,,,dictionary,vocabulary,-1,
,,pahit,,,,dictionary,vocabulary,-1,
,,paksaan,,,,dictionary,vocabulary,-1,
,,paling aneh,,,,dictionary,vocabulary,-1,
,,paling kejam,,,,dictionary,vocabulary,-1,
,,paling lambat,,,,dictionary,vocabulary,-1,
,,paling menakutkan,,,,dictionary,vocabulary,-1,
,,palsu,,,,dictionary,vocabulary,-1,
,,panas,,,,dictionary,vocabulary,-1,
,,panci,,,,dictionary,vocabulary,-1,
,,pandangan marah,,,,dictionary,vocabulary,-1,
,,pandangan yg menghinakan,,,,dictionary,vocabulary,-1,
,,panggilan,,,,dictionary,vocabulary,-1,
,,panggilan dari pengadilan,,,,dictionary,vocabulary,-1,
,,panik,,,,dictionary,vocabulary,-1,
,,panjang,,,,dictionary,vocabulary,-1,
,,paradoks,,,,dictionary,vocabulary,-1,
,,paradoksal,,,,dictionary,vocabulary,-1,
,,parah,,,,dictionary,vocabulary,-1,
,,paranoia,,,,dictionary,vocabulary,-1,
,,paranoid,,,,dictionary,vocabulary,-1,
,,parasit,,,,dictionary,vocabulary,-1,
,,paria,,,,dictionary,vocabulary,-1,
,,parno,,,,dictionary,vocabulary,-1,
,,parodi,,,,dictionary,vocabulary,-1,
,,partisan,,,,dictionary,vocabulary,-1,
,,pasif,,,,dictionary,vocabulary,-1,
,,pasrah,,,,dictionary,vocabulary,-1,
,,pasti,,,,dictionary,vocabulary,-1,
,,patah,,,,dictionary,vocabulary,-1,
,,patah hati,,,,dictionary,vocabulary,-1,
,,patuh,,,,dictionary,vocabulary,-1,
,,patung,,,,dictionary,vocabulary,-1,
,,payudara,,,,dictionary,vocabulary,-1,
,,pecah,,,,dictionary,vocabulary,-1,
,,pecahnya,,,,dictionary,vocabulary,-1,
,,pecandu,,,,dictionary,vocabulary,-1,
,,pecundang,,,,dictionary,vocabulary,-1,
,,pedas,,,,dictionary,vocabulary,-1,
,,pedih,,,,dictionary,vocabulary,-1,
,,pekerja buruk,,,,dictionary,vocabulary,-1,
,,pekerjaan rumah,,,,dictionary,vocabulary,-1,
,,pelabuhan,,,,dictionary,vocabulary,-1,
,,pelacur,,,,dictionary,vocabulary,-1,
,,pelakunya,,,,dictionary,vocabulary,-1,
,,pelalaian,,,,dictionary,vocabulary,-1,
,,pelan-pelan,,,,dictionary,vocabulary,-1,
,,pelanggar,,,,dictionary,vocabulary,-1,
,,pelanggar hukum,,,,dictionary,vocabulary,-1,
,,pelanggaran,,,,dictionary,vocabulary,-1,
,,pelanggaran hukum,,,,dictionary,vocabulary,-1,
,,pelawak,,,,dictionary,vocabulary,-1,
,,pelemahan,,,,dictionary,vocabulary,-1,
,,pelepasan nafsu berahi,,,,dictionary,vocabulary,-1,
,,pelit,,,,dictionary,vocabulary,-1,
,,pelupa,,,,dictionary,vocabulary,-1,
,,pemabuk,,,,dictionary,vocabulary,-1,
,,pemalas,,,,dictionary,vocabulary,-1,
,,pemalsuan,,,,dictionary,vocabulary,-1,
,,pemarah,,,,dictionary,vocabulary,-1,
,,pembakar,,,,dictionary,vocabulary,-1,
,,pembakaran,,,,dictionary,vocabulary,-1,
,,pembalasan,,,,dictionary,vocabulary,-1,
,,pembangkang,,,,dictionary,vocabulary,-1,
,,pembangkangan,,,,dictionary,vocabulary,-1,
,,pembantaian,,,,dictionary,vocabulary,-1,
,,pembatalan,,,,dictionary,vocabulary,-1,
,,pembaur,,,,dictionary,vocabulary,-1,
,,pembekuan,,,,dictionary,vocabulary,-1,
,,pembela,,,,dictionary,vocabulary,-1,
,,pembenci,,,,dictionary,vocabulary,-1,
,,pembengkakan,,,,dictionary,vocabulary,-1,
,,pemberang,,,,dictionary,vocabulary,-1,
,,pemberontakan,,,,dictionary,vocabulary,-1,
,,Pembobolan,,,,dictionary,vocabulary,-1,
,,pembohong,,,,dictionary,vocabulary,-1,
,,pembongkar,,,,dictionary,vocabulary,-1,
,,pemborosan,,,,dictionary,vocabulary,-1,
,,pembual,,,,dictionary,vocabulary,-1,
,,pembuangan,,,,dictionary,vocabulary,-1,
,,pembuatan,,,,dictionary,vocabulary,-1,
,,pembubaran,,,,dictionary,vocabulary,-1,
,,pembukaan lagu,,,,dictionary,vocabulary,-1,
,,pembunuh,,,,dictionary,vocabulary,-1,
,,pembunuhan,,,,dictionary,vocabulary,-1,
,,pembunuhan besar-besaran,,,,dictionary,vocabulary,-1,
,,pemecahan,,,,dictionary,vocabulary,-1,
,,pemegatan,,,,dictionary,vocabulary,-1,
,,pemerasan,,,,dictionary,vocabulary,-1,
,,pemerkosaan,,,,dictionary,vocabulary,-1,
,,pemfitnah,,,,dictionary,vocabulary,-1,
,,pemfitnahan,,,,dictionary,vocabulary,-1,
,,pemilih,,,,dictionary,vocabulary,-1,
,,pemisahan,,,,dictionary,vocabulary,-1,
,,pemotongan,,,,dictionary,vocabulary,-1,
,,pemukulan,,,,dictionary,vocabulary,-1,
,,pemusnahan,,,,dictionary,vocabulary,-1,
,,pemutarbalikan,,,,dictionary,vocabulary,-1,
,,penaklukan,,,,dictionary,vocabulary,-1,
,,penakut,,,,dictionary,vocabulary,-1,
,,penalti,,,,dictionary,vocabulary,-1,
,,penangkapan,,,,dictionary,vocabulary,-1,
,,pencegah,,,,dictionary,vocabulary,-1,
,,pencemar,,,,dictionary,vocabulary,-1,
,,pencemas,,,,dictionary,vocabulary,-1,
,,pencurian,,,,dictionary,vocabulary,-1,
,,pendapat,,,,dictionary,vocabulary,-1,
,,pendendam,,,,dictionary,vocabulary,-1,
,,penderita,,,,dictionary,vocabulary,-1,
,,penderitaan,,,,dictionary,vocabulary,-1,
,,penderitaan mendalam,,,,dictionary,vocabulary,-1,
,,pendosa,,,,dictionary,vocabulary,-1,
,,penekanan,,,,dictionary,vocabulary,-1,
,,pengabaian,,,,dictionary,vocabulary,-1,
,,pengacau,,,,dictionary,vocabulary,-1,
,,pengaduan,,,,dictionary,vocabulary,-1,
,,pengakuan,,,,dictionary,vocabulary,-1,
,,pengamuk,,,,dictionary,vocabulary,-1,
,,penganggur,,,,dictionary,vocabulary,-1,
,,penganiaya,,,,dictionary,vocabulary,-1,
,,penganiayaan,,,,dictionary,vocabulary,-1,
,,pengap,,,,dictionary,vocabulary,-1,
,,pengasingan,,,,dictionary,vocabulary,-1,
,,pengeboman,,,,dictionary,vocabulary,-1,
,,pengecualian,,,,dictionary,vocabulary,-1,
,,pengecut,,,,dictionary,vocabulary,-1,
,,pengemis,,,,dictionary,vocabulary,-1,
,,pengenaan,,,,dictionary,vocabulary,-1,
,,pengepungan,,,,dictionary,vocabulary,-1,
,,pengeringan,,,,dictionary,vocabulary,-1,
,,pengganggu,,,,dictionary,vocabulary,-1,
,,penggerutu,,,,dictionary,vocabulary,-1,
,,penghancuran,,,,dictionary,vocabulary,-1,
,,penghasut,,,,dictionary,vocabulary,-1,
,,penghinaan,,,,dictionary,vocabulary,-1,
,,penghindaran,,,,dictionary,vocabulary,-1,
,,penghujatan,,,,dictionary,vocabulary,-1,
,,penghukuman,,,,dictionary,vocabulary,-1,
,,pengingatan,,,,dictionary,vocabulary,-1,
,,pengingkaran,,,,dictionary,vocabulary,-1,
,,pengiring jenazah,,,,dictionary,vocabulary,-1,
,,pengkhianat,,,,dictionary,vocabulary,-1,
,,pengkhianatan,,,,dictionary,vocabulary,-1,
,,pengkritik,,,,dictionary,vocabulary,-1,
,,pengobrol,,,,dictionary,vocabulary,-1,
,,pengotor,,,,dictionary,vocabulary,-1,
,,pengrusakan,,,,dictionary,vocabulary,-1,
,,pengumpatan,,,,dictionary,vocabulary,-1,
,,pengunduran diri,,,,dictionary,vocabulary,-1,
,,pengurangan,,,,dictionary,vocabulary,-1,
,,penindas,,,,dictionary,vocabulary,-1,
,,penindasan,,,,dictionary,vocabulary,-1,
,,penipu,,,,dictionary,vocabulary,-1,
,,penipuan,,,,dictionary,vocabulary,-1,
,,penjahat,,,,dictionary,vocabulary,-1,
,,penjara,,,,dictionary,vocabulary,-1,
,,penjara gelap bawah tanah,,,,dictionary,vocabulary,-1,
,,penjarah,,,,dictionary,vocabulary,-1,
,,penolakan,,,,dictionary,vocabulary,-1,
,,penuh,,,,dictionary,vocabulary,-1,
,,penuh benci,,,,dictionary,vocabulary,-1,
,,penuh celaan,,,,dictionary,vocabulary,-1,
,,penuh curiga,,,,dictionary,vocabulary,-1,
,,penuh dosa,,,,dictionary,vocabulary,-1,
,,penuh sesal,,,,dictionary,vocabulary,-1,
,,penumpasan,,,,dictionary,vocabulary,-1,
,,penundaan,,,,dictionary,vocabulary,-1,
,,penurunan,,,,dictionary,vocabulary,-1,
,,penurut,,,,dictionary,vocabulary,-1,
,,penyadap,,,,dictionary,vocabulary,-1,
,,penyakit,,,,dictionary,vocabulary,-1,
,,penyakit gila,,,,dictionary,vocabulary,-1,
,,penyalahgunaan,,,,dictionary,vocabulary,-1,
,,penyangkalan,,,,dictionary,vocabulary,-1,
,,penyederhanaan berlebihan,,,,dictionary,vocabulary,-1,
,,penyelewengan,,,,dictionary,vocabulary,-1,
,,penyembunyian,,,,dictionary,vocabulary,-1,
,,penyendiri,,,,dictionary,vocabulary,-1,
,,penyerbu,,,,dictionary,vocabulary,-1,
,,penyergapan,,,,dictionary,vocabulary,-1,
,,penyesalan,,,,dictionary,vocabulary,-1,
,,penyesat,,,,dictionary,vocabulary,-1,
,,penyesatan,,,,dictionary,vocabulary,-1,
,,penyiksaan,,,,dictionary,vocabulary,-1,
,,penyimpang,,,,dictionary,vocabulary,-1,
,,penyimpangan,,,,dictionary,vocabulary,-1,
,,penyisihan,,,,dictionary,vocabulary,-1,
,,penyok,,,,dictionary,vocabulary,-1,
,,penyuapan,,,,dictionary,vocabulary,-1,
,,penyusup,,,,dictionary,vocabulary,-1,
,,peot,,,,dictionary,vocabulary,-1,
,,peradangan,,,,dictionary,vocabulary,-1,
,,perampas,,,,dictionary,vocabulary,-1,
,,perampasan,,,,dictionary,vocabulary,-1,
,,perangkap,,,,dictionary,vocabulary,-1,
,,perasaan geli,,,,dictionary,vocabulary,-1,
,,perasaan waswas,,,,dictionary,vocabulary,-1,
,,perawan tua,,,,dictionary,vocabulary,-1,
,,perbedaan pendapat,,,,dictionary,vocabulary,-1,
,,perbuatan jahat,,,,dictionary,vocabulary,-1,
,,perbudakan,,,,dictionary,vocabulary,-1,
,,perdarahan,,,,dictionary,vocabulary,-1,
,,perebut,,,,dictionary,vocabulary,-1,
,,perempuan jahanam,,,,dictionary,vocabulary,-1,
,,perfidity,,,,dictionary,vocabulary,-1,
,,pergolakan,,,,dictionary,vocabulary,-1,
,,perhatian,,,,dictionary,vocabulary,-1,
,,perih sekali,,,,dictionary,vocabulary,-1,
,,peringatan,,,,dictionary,vocabulary,-1,
,,perjuangan,,,,dictionary,vocabulary,-1,
,,perkelahian,,,,dictionary,vocabulary,-1,
,,perlakuan kejam,,,,dictionary,vocabulary,-1,
,,perlawanan,,,,dictionary,vocabulary,-1,
,,perlu,,,,dictionary,vocabulary,-1,
,,permohonan,,,,dictionary,vocabulary,-1,
,,permusuhan,,,,dictionary,vocabulary,-1,
,,perpecahan,,,,dictionary,vocabulary,-1,
,,persahabatan,,,,dictionary,vocabulary,-1,
,,persaingan,,,,dictionary,vocabulary,-1,
,,perselisihan,,,,dictionary,vocabulary,-1,
,,pertempuran,,,,dictionary,vocabulary,-1,
,,pertengkaran,,,,dictionary,vocabulary,-1,
,,pertengkaran sengit,,,,dictionary,vocabulary,-1,
,,pertentangan,,,,dictionary,vocabulary,-1,
,,pertikaian,,,,dictionary,vocabulary,-1,
,,pertumpahan darah,,,,dictionary,vocabulary,-1,
,,pertunjukkan,,,,dictionary,vocabulary,-1,
,,perubahan,,,,dictionary,vocabulary,-1,
,,perusak,,,,dictionary,vocabulary,-1,
,,pesimis,,,,dictionary,vocabulary,-1,
,,pesimisme,,,,dictionary,vocabulary,-1,
,,pesimistis,,,,dictionary,vocabulary,-1,
,,pesta,,,,dictionary,vocabulary,-1,
,,pesta besar,,,,dictionary,vocabulary,-1,
,,pesuruh,,,,dictionary,vocabulary,-1,
,,petualangan,,,,dictionary,vocabulary,-1,
,,PHK,,,,dictionary,vocabulary,-1,
,,picik,,,,dictionary,vocabulary,-1,
,,picketed,,,,dictionary,vocabulary,-1,
,,pidana,,,,dictionary,vocabulary,-1,
,,piket,,,,dictionary,vocabulary,-1,
,,pikun,,,,dictionary,vocabulary,-1,
,,pilih-pilih,,,,dictionary,vocabulary,-1,
,,pimpinan salah,,,,dictionary,vocabulary,-1,
,,pincang,,,,dictionary,vocabulary,-1,
,,pingsan,,,,dictionary,vocabulary,-1,
,,pisah,,,,dictionary,vocabulary,-1,
,,pisau,,,,dictionary,vocabulary,-1,
,,piuh,,,,dictionary,vocabulary,-1,
,,plin-plan,,,,dictionary,vocabulary,-1,
,,polusi,,,,dictionary,vocabulary,-1,
,,prasangka,,,,dictionary,vocabulary,-1,
,,pratfall,,,,dictionary,vocabulary,-1,
,,prihatin,,,,dictionary,vocabulary,-1,
,,primitif,,,,dictionary,vocabulary,-1,
,,propaganda,,,,dictionary,vocabulary,-1,
,,protes,,,,dictionary,vocabulary,-1,
,,provokasi,,,,dictionary,vocabulary,-1,
,,provokatif,,,,dictionary,vocabulary,-1,
,,puas,,,,dictionary,vocabulary,-1,
,,pucat,,,,dictionary,vocabulary,-1,
,,pukulan,,,,dictionary,vocabulary,-1,
,,punah,,,,dictionary,vocabulary,-1,
,,punk,,,,dictionary,vocabulary,-1,
,,pura-pura,,,,dictionary,vocabulary,-1,
,,pusing,,,,dictionary,vocabulary,-1,
,,putus,,,,dictionary,vocabulary,-1,
,,putus asa,,,,dictionary,vocabulary,-1,
,,racun,,,,dictionary,vocabulary,-1,
,,radikal,,,,dictionary,vocabulary,-1,
,,Radikal,,,,dictionary,vocabulary,-1,
,,radikalisasi,,,,dictionary,vocabulary,-1,
,,ragu,,,,dictionary,vocabulary,-1,
,,ragu-ragu,,,,dictionary,vocabulary,-1,
,,rajin,,,,dictionary,vocabulary,-1,
,,raksasa,,,,dictionary,vocabulary,-1,
,,ramai,,,,dictionary,vocabulary,-1,
,,rambut rontok,,,,dictionary,vocabulary,-1,
,,rampasan,,,,dictionary,vocabulary,-1,
,,rantingly,,,,dictionary,vocabulary,-1,
,,rants,,,,dictionary,vocabulary,-1,
,,rapuh,,,,dictionary,vocabulary,-1,
,,rasa bersalah,,,,dictionary,vocabulary,-1,
,,rasa cemas,,,,dictionary,vocabulary,-1,
,,rasa gelisah,,,,dictionary,vocabulary,-1,
,,rasa sakit,,,,dictionary,vocabulary,-1,
,,rasa suram,,,,dictionary,vocabulary,-1,
,,rasa tidak berterimakasih,,,,dictionary,vocabulary,-1,
,,rasa tidak enak,,,,dictionary,vocabulary,-1,
,,rasis,,,,dictionary,vocabulary,-1,
,,rasisme,,,,dictionary,vocabulary,-1,
,,reaksioner,,,,dictionary,vocabulary,-1,
,,realistis,,,,dictionary,vocabulary,-1,
,,rebusan,,,,dictionary,vocabulary,-1,
,,redundansi,,,,dictionary,vocabulary,-1,
,,redup,,,,dictionary,vocabulary,-1,
,,relevan,,,,dictionary,vocabulary,-1,
,,remang,,,,dictionary,vocabulary,-1,
,,remang-remang,,,,dictionary,vocabulary,-1,
,,remeh,,,,dictionary,vocabulary,-1,
,,remehkan,,,,dictionary,vocabulary,-1,
,,rendah,,,,dictionary,vocabulary,-1,
,,rendah dinilai,,,,dictionary,vocabulary,-1,
,,rendahan,,,,dictionary,vocabulary,-1,
,,rentan,,,,dictionary,vocabulary,-1,
,,represi,,,,dictionary,vocabulary,-1,
,,represif,,,,dictionary,vocabulary,-1,
,,reruntuhan,,,,dictionary,vocabulary,-1,
,,resah,,,,dictionary,vocabulary,-1,
,,resesi,,,,dictionary,vocabulary,-1,
,,retak,,,,dictionary,vocabulary,-1,
,,retorik,,,,dictionary,vocabulary,-1,
,,retoris,,,,dictionary,vocabulary,-1,
,,rewel,,,,dictionary,vocabulary,-1,
,,reyot,,,,dictionary,vocabulary,-1,
,,ribet,,,,dictionary,vocabulary,-1,
,,ribut,,,,dictionary,vocabulary,-1,
,,rintik,,,,dictionary,vocabulary,-1,
,,risiko,,,,dictionary,vocabulary,-1,
,,riuh,,,,dictionary,vocabulary,-1,
,,roboh,,,,dictionary,vocabulary,-1,
,,rongsokan,,,,dictionary,vocabulary,-1,
,,ruam,,,,dictionary,vocabulary,-1,
,,rumah kaca,,,,dictionary,vocabulary,-1,
,,rumit,,,,dictionary,vocabulary,-1,
,,rumor,,,,dictionary,vocabulary,-1,
,,runtuh,,,,dictionary,vocabulary,-1,
,,rusak,,,,dictionary,vocabulary,-1,
,,rusuh,,,,dictionary,vocabulary,-1,
,,sabar,,,,dictionary,vocabulary,-1,
,,sabotase,,,,dictionary,vocabulary,-1,
,,sakit,,,,dictionary,vocabulary,-1,
,,sakit dirancang,,,,dictionary,vocabulary,-1,
,,sakit hati,,,,dictionary,vocabulary,-1,
,,sakit kepala,,,,dictionary,vocabulary,-1,
,,sakit punggung,,,,dictionary,vocabulary,-1,
,,sakit saraf,,,,dictionary,vocabulary,-1,
,,sakit-dibentuk,,,,dictionary,vocabulary,-1,
,,sakit-didefinisikan,,,,dictionary,vocabulary,-1,
,,sakit-digunakan,,,,dictionary,vocabulary,-1,
,,sakit-dipahami,,,,dictionary,vocabulary,-1,
,,sakit-penggunaan,,,,dictionary,vocabulary,-1,
,,sakitan,,,,dictionary,vocabulary,-1,
,,sakitnya tuh disini,,,,dictionary,vocabulary,-1,
,,salah,,,,dictionary,vocabulary,-1,
,,Salah,,,,dictionary,vocabulary,-1,
,,salah baca,,,,dictionary,vocabulary,-1,
,,salah hitung,,,,dictionary,vocabulary,-1,
,,salah informasi,,,,dictionary,vocabulary,-1,
,,salah membaca,,,,dictionary,vocabulary,-1,
,,salah menafsirkan,,,,dictionary,vocabulary,-1,
,,salah mengerti,,,,dictionary,vocabulary,-1,
,,salah mengucapkan,,,,dictionary,vocabulary,-1,
,,salah mengurus,,,,dictionary,vocabulary,-1,
,,salah menilai,,,,dictionary,vocabulary,-1,
,,salah menyebutkan,,,,dictionary,vocabulary,-1,
,,salah paham,,,,dictionary,vocabulary,-1,
,,salah pikiran,,,,dictionary,vocabulary,-1,
,,salah saji,,,,dictionary,vocabulary,-1,
,,salju longsor,,,,dictionary,vocabulary,-1,
,,saluran air,,,,dictionary,vocabulary,-1,
,,sama sekali,,,,dictionary,vocabulary,-1,
,,samar,,,,dictionary,vocabulary,-1,
,,samaran,,,,dictionary,vocabulary,-1,
,,sambilan,,,,dictionary,vocabulary,-1,
,,sampah,,,,dictionary,vocabulary,-1,
,,sandal bakiak,,,,dictionary,vocabulary,-1,
,,sandera,,,,dictionary,vocabulary,-1,
,,sangat,,,,dictionary,vocabulary,-1,
,,sangat efektif,,,,dictionary,vocabulary,-1,
,,sangat jahat,,,,dictionary,vocabulary,-1,
,,sangat lapar,,,,dictionary,vocabulary,-1,
,,sangat marah,,,,dictionary,vocabulary,-1,
,,sangat menakjubkan,,,,dictionary,vocabulary,-1,
,,sangat sedikit,,,,dictionary,vocabulary,-1,
,,sanggahan,,,,dictionary,vocabulary,-1,
,,sarkasme,,,,dictionary,vocabulary,-1,
,,sarkastik,,,,dictionary,vocabulary,-1,
,,saru,,,,dictionary,vocabulary,-1,
,,satir,,,,dictionary,vocabulary,-1,
,,satiris,,,,dictionary,vocabulary,-1,
,,sayangnya,,,,dictionary,vocabulary,-1,
,,sebelum waktunya,,,,dictionary,vocabulary,-1,
,,sedang saja,,,,dictionary,vocabulary,-1,
,,sederhana,,,,dictionary,vocabulary,-1,
,,sedih,,,,dictionary,vocabulary,-1,
,,sedikit,,,,dictionary,vocabulary,-1,
,,segan,,,,dictionary,vocabulary,-1,
,,segera,,,,dictionary,vocabulary,-1,
,,sejajar,,,,dictionary,vocabulary,-1,
,,selai,,,,dictionary,vocabulary,-1,
,,selang,,,,dictionary,vocabulary,-1,
,,selendang,,,,dictionary,vocabulary,-1,
,,selingan,,,,dictionary,vocabulary,-1,
,,selokan,,,,dictionary,vocabulary,-1,
,,sembarangan,,,,dictionary,vocabulary,-1,
,,sembrono,,,,dictionary,vocabulary,-1,
,,semburan,,,,dictionary,vocabulary,-1,
,,sementara,,,,dictionary,vocabulary,-1,
,,sempit,,,,dictionary,vocabulary,-1,
,,semrawut,,,,dictionary,vocabulary,-1,
,,sendirian,,,,dictionary,vocabulary,-1,
,,sengit,,,,dictionary,vocabulary,-1,
,,sensasi,,,,dictionary,vocabulary,-1,
,,sensasional,,,,dictionary,vocabulary,-1,
,,sensasionil,,,,dictionary,vocabulary,-1,
,,sentakan,,,,dictionary,vocabulary,-1,
,,sepakan,,,,dictionary,vocabulary,-1,
,,sepele,,,,dictionary,vocabulary,-1,
,,serakah,,,,dictionary,vocabulary,-1,
,,seram,,,,dictionary,vocabulary,-1,
,,serampangan,,,,dictionary,vocabulary,-1,
,,serangan,,,,dictionary,vocabulary,-1,
,,Serangan,,,,dictionary,vocabulary,-1,
,,serangan gencar,,,,dictionary,vocabulary,-1,
,,seret,,,,dictionary,vocabulary,-1,
,,serius,,,,dictionary,vocabulary,-1,
,,serong,,,,dictionary,vocabulary,-1,
,,sesat,,,,dictionary,vocabulary,-1,
,,setan,,,,dictionary,vocabulary,-1,
,,setengah hati,,,,dictionary,vocabulary,-1,
,,setia,,,,dictionary,vocabulary,-1,
,,sewenang-wenang,,,,dictionary,vocabulary,-1,
,,shamefulness,,,,dictionary,vocabulary,-1,
,,shamelessness,,,,dictionary,vocabulary,-1,
,,sia-sia,,,,dictionary,vocabulary,-1,
,,sial,,,,dictionary,vocabulary,-1,
,,sialan,,,,dictionary,vocabulary,-1,
,,sikap,,,,dictionary,vocabulary,-1,
,,siksaan,,,,dictionary,vocabulary,-1,
,,sindiran,,,,dictionary,vocabulary,-1,
,,sindroma,,,,dictionary,vocabulary,-1,
,,singkat,,,,dictionary,vocabulary,-1,
,,sinis,,,,dictionary,vocabulary,-1,
,,sinisme,,,,dictionary,vocabulary,-1,
,,sinting,,,,dictionary,vocabulary,-1,
,,siput,,,,dictionary,vocabulary,-1,
,,sirep,,,,dictionary,vocabulary,-1,
,,sisa-sisa,,,,dictionary,vocabulary,-1,
